rpm,engine_temp,oil_temp,oil_pressure,fuel_flow,manifold_pressure,exhaust_gas_temp,vibration,engine_load,altitude,ambient_temp,throttle,temperature_rate,vibration_rate,oil_pressure_rate,residual_engine_temp,residual_oil_pressure,residual_vibration,residual_exhaust_gas_temp,composite_residual_norm,fault_class
4588.8,92.2,84.0,4.21,24.22,31.59,767.5,1.69,69.6,5280.0,15.8,64.8,180.0,18.0,-12.0,-0.3,0.01,0.01,0.3,0.17,NORMAL
4590.2,92.2,84.0,4.23,24.21,31.57,768.4,1.68,69.8,5280.0,15.8,64.8,180.0,-12.0,6.0,-0.3,0.03,0.0,0.8,0.19,NORMAL
4589.4,92.2,84.0,4.22,24.05,31.6,768.0,1.69,69.9,5280.0,15.8,64.8,180.0,-6.0,-6.0,-0.3,0.02,0.01,0.3,0.19,NORMAL
4588.1,92.2,84.1,4.21,23.96,31.52,767.1,1.67,69.7,5280.0,15.8,64.8,180.0,18.0,-12.0,-0.3,0.01,-0.01,-0.3,0.2,NORMAL
4591.5,92.1,84.1,4.23,24.12,31.54,768.0,1.61,70.1,5280.0,15.8,64.8,60.0,-36.0,0.0,-0.5,0.03,-0.07,-0.1,0.23,NORMAL
4592.9,92.1,84.2,4.23,24.21,31.62,768.5,1.72,69.7,5280.0,15.8,64.8,60.0,36.0,6.0,-0.4,0.03,0.04,1.1,0.19,NORMAL
4592.3,92.1,84.2,4.22,24.19,31.58,767.2,1.68,69.8,5280.0,15.8,64.8,60.0,36.0,0.0,-0.4,0.02,0.0,-0.4,0.15,NORMAL
4590.1,92.0,84.2,4.22,24.12,31.52,766.7,1.68,69.8,5280.0,15.8,64.8,-60.0,-18.0,0.0,-0.5,0.02,0.0,-0.9,0.17,NORMAL
4589.5,92.0,84.2,4.22,24.02,31.55,766.5,1.7,69.9,5280.0,15.8,64.8,0.0,0.0,6.0,-0.5,0.02,0.02,-1.2,0.19,NORMAL
4587.8,92.0,84.3,4.21,24.11,31.58,766.7,1.75,69.7,5280.0,15.8,64.8,-60.0,54.0,-6.0,-0.5,0.01,0.07,-0.7,0.2,NORMAL
4586.7,92.0,84.3,4.21,24.2,31.57,767.4,1.69,70.0,5280.0,15.8,64.8,-120.0,-12.0,-12.0,-0.5,0.01,0.01,-0.5,0.14,NORMAL
4592.3,92.0,84.3,4.21,24.14,31.6,768.1,1.7,69.8,5280.0,15.8,64.8,-120.0,6.0,0.0,-0.5,0.01,0.02,0.5,0.14,NORMAL
4589.7,92.0,84.3,4.21,24.29,31.57,767.7,1.76,69.9,5280.0,15.8,64.8,-120.0,48.0,-12.0,-0.5,0.01,0.08,0.0,0.22,NORMAL
4588.4,92.0,84.3,4.2,24.12,31.57,766.8,1.67,69.8,5280.0,15.8,64.8,-120.0,-12.0,-12.0,-0.5,0.0,-0.01,-0.8,0.14,NORMAL
4590.4,92.1,84.3,4.21,24.09,31.55,766.5,1.68,69.6,5280.0,15.8,64.8,-60.0,6.0,0.0,-0.4,0.01,0.0,-0.7,0.14,NORMAL
3897.3,92.9,86.3,3.81,15.93,24.9,741.1,1.44,55.7,11110.0,22.1,48.7,60.0,-6.0,0.0,-0.2,0.03,-0.03,-1.0,0.21,NORMAL
3898.5,92.9,86.3,3.79,16.1,24.93,741.1,1.44,55.5,11110.0,22.1,48.7,60.0,18.0,-12.0,-0.1,0.01,-0.03,-0.6,0.16,NORMAL
3896.4,93.0,86.4,3.79,16.02,24.93,741.1,1.51,55.6,11110.0,22.1,48.7,120.0,42.0,0.0,-0.1,0.01,0.04,-0.8,0.17,NORMAL
3894.9,93.0,86.4,3.81,16.0,24.95,741.7,1.47,55.2,11110.0,22.1,48.7,120.0,12.0,0.0,0.0,0.03,0.0,0.4,0.15,NORMAL
3896.0,93.0,86.4,3.8,16.04,24.93,741.6,1.42,55.2,11110.0,22.1,48.7,120.0,-36.0,-6.0,0.0,0.02,-0.05,0.3,0.17,NORMAL
3895.4,92.9,86.4,3.79,16.03,24.93,741.4,1.47,55.4,11110.0,22.1,48.7,60.0,-6.0,0.0,-0.1,0.01,0.0,-0.2,0.13,NORMAL
3894.9,92.9,86.5,3.79,16.08,24.97,741.8,1.48,55.5,11110.0,22.1,48.7,60.0,36.0,0.0,-0.1,0.01,0.01,0.1,0.12,NORMAL
3893.5,92.9,86.5,3.78,15.98,25.01,741.6,1.44,55.4,11110.0,22.1,48.7,0.0,-12.0,-6.0,-0.1,0.0,-0.03,0.0,0.14,NORMAL
3896.7,92.9,86.6,3.78,16.0,24.92,741.9,1.47,54.7,11110.0,22.1,48.7,0.0,-12.0,6.0,0.0,0.0,0.0,1.5,0.1,NORMAL
3896.4,92.9,86.5,3.79,15.99,24.89,741.2,1.48,55.0,11110.0,22.1,48.7,0.0,24.0,-12.0,0.0,0.01,0.01,0.3,0.11,NORMAL
3897.9,93.0,86.5,3.81,16.1,24.95,741.6,1.5,55.4,11110.0,22.1,48.7,60.0,18.0,6.0,0.0,0.03,0.03,0.0,0.15,NORMAL
3899.8,93.1,86.6,3.8,16.07,24.98,740.9,1.47,55.3,11110.0,22.1,48.7,120.0,18.0,-6.0,0.1,0.02,0.0,-0.5,0.11,NORMAL
3899.9,93.0,86.6,3.8,15.95,24.9,741.0,1.48,55.4,11110.0,22.1,48.7,60.0,24.0,6.0,0.0,0.02,0.01,-0.6,0.12,NORMAL
3898.4,93.0,86.6,3.8,16.1,24.93,741.4,1.47,55.4,11110.0,22.1,48.7,0.0,-24.0,6.0,0.0,0.02,0.0,-0.2,0.11,NORMAL
3895.4,93.0,86.6,3.78,15.98,24.96,742.1,1.5,55.3,11110.0,22.1,48.7,0.0,18.0,-18.0,0.0,0.0,0.03,0.7,0.11,NORMAL
4380.1,100.8,89.4,3.95,16.87,23.11,759.2,1.59,65.6,15236.0,19.8,59.9,720.0,-54.0,-12.0,-1.6,0.08,-0.02,-0.2,0.59,NORMAL
4379.9,100.9,89.5,3.93,16.82,23.15,758.8,1.56,65.4,15236.0,19.8,59.9,720.0,-36.0,-12.0,-1.5,0.06,-0.05,-0.3,0.55,NORMAL
4378.7,101.0,89.5,3.94,16.78,23.18,758.9,1.61,65.3,15236.0,19.8,59.9,720.0,-36.0,-12.0,-1.3,0.07,0.0,0.0,0.54,NORMAL
4380.7,101.0,89.6,3.95,16.73,23.13,758.5,1.64,65.6,15236.0,19.8,59.9,600.0,54.0,6.0,-1.4,0.08,0.03,-0.9,0.55,NORMAL
4379.1,101.0,89.7,3.95,16.89,23.17,758.7,1.6,65.3,15236.0,19.8,59.9,540.0,-12.0,0.0,-1.3,0.08,-0.01,-0.2,0.52,NORMAL
4377.5,101.1,89.8,3.93,16.69,23.17,759.3,1.6,65.1,15236.0,19.8,59.9,540.0,-6.0,-18.0,-1.2,0.06,-0.01,0.7,0.48,NORMAL
4379.7,101.2,89.9,3.95,16.73,23.07,758.9,1.57,65.6,15236.0,19.8,59.9,540.0,-24.0,-6.0,-1.2,0.08,-0.04,-0.5,0.49,NORMAL
4380.8,101.2,89.9,3.92,16.79,23.14,758.7,1.61,65.1,15236.0,19.8,59.9,480.0,-30.0,-30.0,-1.1,0.05,0.0,0.1,0.44,NORMAL
4382.4,101.2,89.9,3.94,16.81,23.21,758.6,1.59,65.4,15236.0,19.8,59.9,420.0,-24.0,-6.0,-1.2,0.07,-0.02,-0.5,0.47,NORMAL
4381.1,101.3,89.9,3.92,16.66,23.13,759.3,1.58,65.6,15236.0,19.8,59.9,420.0,-18.0,-12.0,-1.1,0.05,-0.03,-0.1,0.45,NORMAL
4377.2,101.3,90.0,3.93,16.7,23.09,759.6,1.55,65.1,15236.0,19.8,59.9,360.0,-42.0,-18.0,-1.0,0.06,-0.06,1.0,0.45,NORMAL
4376.6,101.4,90.1,3.92,16.84,23.14,759.5,1.62,65.2,15236.0,19.8,59.9,360.0,18.0,-18.0,-0.9,0.05,0.01,0.7,0.4,NORMAL
4378.3,101.4,90.1,3.93,16.65,23.1,759.2,1.63,65.4,15236.0,19.8,59.9,300.0,42.0,0.0,-1.0,0.06,0.02,0.1,0.42,NORMAL
4377.3,101.4,90.1,3.94,16.76,23.14,758.7,1.63,65.4,15236.0,19.8,59.9,240.0,12.0,0.0,-1.0,0.07,0.02,-0.4,0.43,NORMAL
4376.4,101.5,90.2,3.91,16.88,23.21,758.4,1.65,65.2,15236.0,19.8,59.9,300.0,6.0,-24.0,-0.8,0.04,0.04,-0.4,0.38,NORMAL
4456.8,88.9,84.9,4.11,22.78,30.5,763.7,1.62,66.8,6166.0,10.9,61.7,-900.0,12.0,12.0,2.7,-0.14,-0.02,0.0,0.99,NORMAL
4455.6,88.7,84.9,4.11,22.87,30.46,763.9,1.63,67.0,6166.0,10.9,61.7,-900.0,-6.0,18.0,2.4,-0.14,-0.01,-0.1,0.97,NORMAL
4457.8,88.6,84.7,4.15,22.89,30.45,763.6,1.67,66.6,6166.0,10.9,61.7,-900.0,6.0,48.0,2.4,-0.1,0.03,0.2,0.89,NORMAL
4454.9,88.6,84.6,4.14,22.79,30.47,764.4,1.61,66.9,6166.0,10.9,61.7,-840.0,-36.0,24.0,2.4,-0.11,-0.03,0.5,0.89,NORMAL
4456.3,88.5,84.5,4.13,22.86,30.49,765.0,1.59,66.9,6166.0,10.9,61.7,-780.0,-42.0,24.0,2.3,-0.12,-0.05,1.1,0.88,NORMAL
4457.7,88.3,84.4,4.14,22.8,30.41,765.6,1.62,67.2,6166.0,10.9,61.7,-840.0,-18.0,12.0,2.0,-0.11,-0.02,1.2,0.83,NORMAL
4457.3,88.2,84.4,4.13,22.64,30.41,764.9,1.59,67.1,6166.0,10.9,61.7,-840.0,-18.0,18.0,1.9,-0.12,-0.05,0.7,0.84,NORMAL
4460.3,88.2,84.3,4.14,22.8,30.47,764.8,1.64,66.8,6166.0,10.9,61.7,-660.0,18.0,18.0,2.0,-0.11,0.0,1.1,0.81,NORMAL
4460.1,88.1,84.2,4.16,22.95,30.47,764.6,1.6,67.0,6166.0,10.9,61.7,-660.0,-102.0,36.0,1.8,-0.09,-0.04,0.6,0.77,NORMAL
4458.6,88.1,84.1,4.16,22.83,30.39,764.5,1.62,67.0,6166.0,10.9,61.7,-540.0,-18.0,30.0,1.8,-0.09,-0.02,0.5,0.74,NORMAL
4459.6,88.0,84.0,4.14,22.81,30.43,763.3,1.64,66.7,6166.0,10.9,61.7,-600.0,6.0,18.0,1.8,-0.11,0.0,-0.2,0.75,NORMAL
4454.6,87.9,83.9,4.14,22.7,30.45,763.3,1.66,66.8,6166.0,10.9,61.7,-600.0,24.0,18.0,1.7,-0.11,0.02,-0.4,0.73,NORMAL
4455.4,87.9,83.8,4.17,22.7,30.46,763.6,1.63,67.0,6166.0,10.9,61.7,-480.0,0.0,36.0,1.6,-0.08,-0.01,-0.4,0.67,NORMAL
4458.0,87.9,83.7,4.18,22.83,30.44,762.7,1.63,66.7,6166.0,10.9,61.7,-420.0,-24.0,18.0,1.7,-0.07,-0.01,-0.8,0.65,NORMAL
4456.1,87.8,83.6,4.18,22.73,30.4,762.6,1.63,67.0,6166.0,10.9,61.7,-480.0,12.0,24.0,1.5,-0.07,-0.01,-1.4,0.62,NORMAL
3779.9,79.9,78.8,3.95,13.93,21.93,741.8,1.44,52.7,14813.0,6.1,46.0,-600.0,-24.0,18.0,1.8,-0.08,0.0,0.8,0.69,NORMAL
3785.6,79.9,78.7,3.97,14.03,21.93,742.8,1.41,52.5,14813.0,6.1,46.0,-540.0,-30.0,18.0,1.8,-0.06,-0.03,2.1,0.66,NORMAL
3783.5,79.7,78.6,3.94,14.13,21.94,742.4,1.41,52.7,14813.0,6.1,46.0,-600.0,-6.0,6.0,1.6,-0.09,-0.03,1.4,0.65,NORMAL
3784.1,79.6,78.6,3.96,14.17,21.91,741.8,1.45,52.5,14813.0,6.1,46.0,-600.0,0.0,24.0,1.5,-0.07,0.01,1.1,0.62,NORMAL
3785.3,79.6,78.5,3.95,14.21,21.97,742.3,1.46,53.2,14813.0,6.1,46.0,-540.0,6.0,6.0,1.4,-0.08,0.02,0.5,0.6,NORMAL
3785.2,79.6,78.4,3.97,14.06,21.88,741.3,1.44,52.6,14813.0,6.1,46.0,-480.0,6.0,18.0,1.5,-0.06,0.0,0.4,0.58,NORMAL
3784.5,79.5,78.4,3.97,13.98,21.92,741.7,1.45,52.9,14813.0,6.1,46.0,-480.0,6.0,24.0,1.3,-0.06,0.01,0.3,0.57,NORMAL
3784.9,79.5,78.3,3.97,14.17,21.99,740.5,1.5,52.7,14813.0,6.1,46.0,-420.0,30.0,18.0,1.4,-0.06,0.06,-0.5,0.57,NORMAL
3781.0,79.5,78.3,3.96,14.04,21.89,739.8,1.46,52.9,14813.0,6.1,46.0,-360.0,18.0,6.0,1.3,-0.07,0.02,-1.6,0.56,NORMAL
3782.3,79.4,78.3,3.96,13.98,21.93,740.5,1.43,53.0,14813.0,6.1,46.0,-300.0,12.0,6.0,1.2,-0.07,-0.01,-1.0,0.55,NORMAL
3781.9,79.3,78.2,3.98,14.17,21.97,739.7,1.42,52.7,14813.0,6.1,46.0,-360.0,-48.0,12.0,1.2,-0.05,-0.02,-1.3,0.52,NORMAL
3781.1,79.2,78.1,3.97,14.14,22.03,739.7,1.48,53.1,14813.0,6.1,46.0,-420.0,24.0,12.0,1.0,-0.06,0.04,-2.0,0.5,NORMAL
3778.9,79.2,78.1,3.97,14.04,21.93,740.6,1.46,52.6,14813.0,6.1,46.0,-420.0,30.0,0.0,1.1,-0.06,0.02,-0.3,0.5,NORMAL
3781.7,79.1,78.0,3.98,14.04,21.99,740.7,1.42,52.6,14813.0,6.1,46.0,-360.0,6.0,24.0,1.0,-0.05,-0.02,-0.2,0.47,NORMAL
3781.7,79.1,78.0,3.98,14.1,21.93,741.4,1.46,53.0,14813.0,6.1,46.0,-300.0,6.0,12.0,0.9,-0.05,0.02,-0.1,0.46,NORMAL
4421.6,91.2,82.1,4.21,22.39,30.74,760.1,1.61,66.1,5722.0,18.9,60.8,1020.0,24.0,-18.0,-2.5,0.14,-0.02,-0.4,0.96,NORMAL
4422.9,91.3,82.3,4.21,22.46,30.77,760.2,1.6,66.3,5722.0,18.9,60.8,960.0,-36.0,0.0,-2.4,0.14,-0.03,-0.7,0.92,NORMAL
4420.7,91.4,82.4,4.18,22.41,30.68,760.0,1.61,66.4,5722.0,18.9,60.8,960.0,6.0,-18.0,-2.3,0.11,-0.02,-1.0,0.87,NORMAL
4422.7,91.5,82.4,4.17,22.62,30.77,759.9,1.62,65.8,5722.0,18.9,60.8,900.0,-18.0,-30.0,-2.1,0.1,-0.01,-0.1,0.82,NORMAL
4419.4,91.5,82.5,4.16,22.59,30.84,760.4,1.68,66.2,5722.0,18.9,60.8,780.0,6.0,-24.0,-2.2,0.09,0.05,-0.3,0.83,NORMAL
4419.9,91.5,82.7,4.17,22.57,30.72,760.5,1.6,66.0,5722.0,18.9,60.8,720.0,-30.0,-24.0,-2.2,0.1,-0.03,0.1,0.8,NORMAL
4420.2,91.6,82.7,4.18,22.54,30.72,759.4,1.65,66.3,5722.0,18.9,60.8,660.0,0.0,-12.0,-2.1,0.11,0.02,-1.5,0.8,NORMAL
4421.1,91.7,82.8,4.15,22.52,30.77,760.4,1.58,66.1,5722.0,18.9,60.8,660.0,-18.0,-36.0,-2.0,0.08,-0.05,-0.1,0.75,NORMAL
4423.8,91.8,82.9,4.18,22.59,30.78,760.7,1.6,66.2,5722.0,18.9,60.8,660.0,-18.0,-18.0,-1.9,0.11,-0.03,0.0,0.76,NORMAL
4424.2,92.0,83.0,4.18,22.52,30.74,760.7,1.61,66.4,5722.0,18.9,60.8,660.0,0.0,-12.0,-1.7,0.11,-0.02,-0.3,0.73,NORMAL
4425.0,92.0,83.1,4.17,22.55,30.78,761.0,1.62,66.0,5722.0,18.9,60.8,600.0,18.0,-12.0,-1.7,0.1,-0.01,0.6,0.7,NORMAL
4421.0,92.1,83.1,4.15,22.61,30.82,760.6,1.62,65.9,5722.0,18.9,60.8,540.0,6.0,-36.0,-1.6,0.08,-0.01,0.4,0.66,NORMAL
4421.0,92.1,83.2,4.17,22.49,30.76,761.2,1.61,66.4,5722.0,18.9,60.8,480.0,6.0,-24.0,-1.6,0.1,-0.02,0.2,0.68,NORMAL
4421.3,92.2,83.3,4.16,22.5,30.77,761.5,1.59,66.1,5722.0,18.9,60.8,480.0,-12.0,-12.0,-1.5,0.09,-0.04,1.0,0.65,NORMAL
4421.3,92.2,83.3,4.16,22.53,30.83,761.7,1.62,66.0,5722.0,18.9,60.8,420.0,0.0,-6.0,-1.5,0.09,-0.01,1.3,0.65,NORMAL
4553.9,96.4,86.2,4.13,21.97,29.0,764.8,1.64,69.2,8191.0,18.6,64.0,300.0,12.0,-12.0,-0.9,0.05,-0.03,-1.0,0.42,NORMAL
4556.8,96.5,86.3,4.14,21.8,28.9,764.8,1.67,69.1,8191.0,18.6,64.0,360.0,-24.0,0.0,-0.8,0.06,0.0,-0.9,0.4,NORMAL
4560.3,96.5,86.3,4.15,21.85,28.96,765.4,1.68,69.4,8191.0,18.6,64.0,300.0,24.0,-6.0,-0.9,0.07,0.01,-0.8,0.42,NORMAL
4558.9,96.5,86.4,4.13,21.98,29.06,766.1,1.67,69.3,8191.0,18.6,64.0,300.0,18.0,-12.0,-0.8,0.05,0.0,0.1,0.39,NORMAL
4557.8,96.6,86.3,4.12,21.88,28.92,766.5,1.63,69.1,8191.0,18.6,64.0,300.0,-48.0,-12.0,-0.7,0.04,-0.04,0.8,0.38,NORMAL
4556.9,96.6,86.4,4.13,21.93,28.98,766.8,1.64,69.2,8191.0,18.6,64.0,300.0,-18.0,-12.0,-0.7,0.05,-0.03,1.0,0.38,NORMAL
4554.7,96.6,86.4,4.13,21.94,28.93,766.3,1.66,69.3,8191.0,18.6,64.0,300.0,-24.0,-18.0,-0.7,0.05,-0.01,0.3,0.37,NORMAL
4554.2,96.7,86.4,4.12,21.75,28.88,766.2,1.67,69.2,8191.0,18.6,64.0,300.0,18.0,-12.0,-0.6,0.04,0.0,0.4,0.36,NORMAL
4556.9,96.6,86.4,4.14,21.86,28.95,766.3,1.67,69.3,8191.0,18.6,64.0,240.0,-6.0,0.0,-0.7,0.06,0.0,0.3,0.38,NORMAL
4556.1,96.6,86.4,4.13,21.91,28.94,765.8,1.64,69.2,8191.0,18.6,64.0,240.0,-12.0,6.0,-0.7,0.05,-0.03,0.0,0.37,NORMAL
4558.7,96.7,86.4,4.13,21.89,28.88,766.2,1.59,69.1,8191.0,18.6,64.0,240.0,-66.0,-6.0,-0.6,0.05,-0.08,0.5,0.4,NORMAL
4559.1,96.7,86.5,4.12,22.05,28.93,766.9,1.69,69.0,8191.0,18.6,64.0,180.0,30.0,-6.0,-0.6,0.04,0.02,1.4,0.36,NORMAL
4558.3,96.7,86.5,4.13,21.85,28.92,766.1,1.63,69.0,8191.0,18.6,64.0,120.0,-24.0,-6.0,-0.6,0.05,-0.04,0.6,0.35,NORMAL
4558.1,96.7,86.6,4.12,21.87,28.9,765.6,1.64,69.0,8191.0,18.6,64.0,120.0,-24.0,-18.0,-0.6,0.04,-0.03,0.1,0.32,NORMAL
4557.2,96.7,86.7,4.12,21.83,28.91,765.8,1.65,69.4,8191.0,18.6,64.0,120.0,-12.0,-6.0,-0.7,0.04,-0.02,-0.4,0.31,NORMAL
4882.0,108.2,92.0,4.11,20.83,25.83,776.1,1.77,76.0,13249.0,21.1,71.6,780.0,0.0,-30.0,-2.9,0.14,-0.01,-0.6,1.03,NORMAL
4883.0,108.4,92.1,4.11,20.85,25.81,775.9,1.81,75.9,13249.0,21.1,71.6,780.0,6.0,-18.0,-2.7,0.14,0.03,-0.7,1.01,NORMAL
4882.5,108.5,92.2,4.13,20.77,25.81,775.3,1.73,76.0,13249.0,21.1,71.6,720.0,-12.0,0.0,-2.6,0.16,-0.05,-1.4,1.01,NORMAL
4880.7,108.6,92.4,4.09,20.91,25.82,776.2,1.83,76.1,13249.0,21.1,71.6,660.0,24.0,-18.0,-2.6,0.12,0.05,-0.7,0.93,NORMAL
4881.1,108.7,92.5,4.07,20.66,25.8,777.3,1.78,76.0,13249.0,21.1,71.6,660.0,6.0,-36.0,-2.4,0.1,0.0,0.6,0.88,NORMAL
4882.5,108.8,92.6,4.1,20.77,25.81,776.2,1.75,75.7,13249.0,21.1,71.6,660.0,6.0,-24.0,-2.3,0.13,-0.03,0.0,0.89,NORMAL
4885.4,108.9,92.6,4.09,20.77,25.79,777.3,1.74,76.1,13249.0,21.1,71.6,660.0,-18.0,-24.0,-2.3,0.12,-0.04,0.4,0.88,NORMAL
4882.4,109.0,92.7,4.09,20.72,25.78,777.6,1.75,76.2,13249.0,21.1,71.6,660.0,-36.0,-12.0,-2.2,0.12,-0.03,0.5,0.87,NORMAL
4881.8,109.1,92.8,4.08,20.8,25.79,777.7,1.74,76.1,13249.0,21.1,71.6,660.0,-48.0,-24.0,-2.1,0.11,-0.04,0.8,0.82,NORMAL
4881.8,109.2,92.8,4.08,20.8,25.74,778.1,1.77,75.9,13249.0,21.1,71.6,720.0,-36.0,-24.0,-1.9,0.11,-0.01,1.5,0.81,NORMAL
4880.6,109.2,92.9,4.07,20.85,25.82,777.5,1.76,76.6,13249.0,21.1,71.6,660.0,18.0,-18.0,-2.1,0.1,-0.02,-0.2,0.81,NORMAL
4881.8,109.4,93.1,4.07,20.74,25.77,777.1,1.67,76.1,13249.0,21.1,71.6,720.0,-60.0,-24.0,-1.8,0.1,-0.11,0.2,0.77,NORMAL
4883.4,109.5,93.1,4.09,20.77,25.77,777.1,1.82,76.0,13249.0,21.1,71.6,660.0,6.0,-12.0,-1.6,0.12,0.04,0.4,0.75,NORMAL
4883.3,109.6,93.2,4.06,20.89,25.81,776.9,1.81,76.0,13249.0,21.1,71.6,660.0,48.0,-42.0,-1.5,0.09,0.03,0.2,0.69,NORMAL
4884.7,109.6,93.3,4.06,20.79,25.8,776.8,1.81,76.1,13249.0,21.1,71.6,600.0,-12.0,-18.0,-1.6,0.09,0.03,-0.1,0.68,NORMAL
4941.3,113.8,96.5,4.0,20.79,25.64,779.1,1.79,77.6,13672.0,22.2,72.9,360.0,0.0,-12.0,-0.6,0.07,-0.01,-0.1,0.41,NORMAL
4940.2,113.8,96.6,3.97,20.89,25.62,779.0,1.85,77.5,13672.0,22.2,72.9,360.0,24.0,-24.0,-0.5,0.04,0.05,0.0,0.36,NORMAL
4940.5,113.8,96.6,3.98,20.82,25.64,779.2,1.81,77.3,13672.0,22.2,72.9,360.0,48.0,-12.0,-0.5,0.04,0.01,0.5,0.35,NORMAL
4942.6,113.8,96.6,4.0,20.8,25.57,778.8,1.8,77.2,13672.0,22.2,72.9,300.0,30.0,-6.0,-0.5,0.06,0.0,0.3,0.38,NORMAL
4941.3,113.8,96.7,3.98,20.86,25.71,778.6,1.76,77.0,13672.0,22.2,72.9,300.0,-18.0,-24.0,-0.4,0.04,-0.04,0.4,0.34,NORMAL
4940.4,113.8,96.8,3.99,20.81,25.64,779.2,1.84,77.1,13672.0,22.2,72.9,240.0,12.0,-12.0,-0.5,0.05,0.04,0.9,0.34,NORMAL
4939.0,113.9,96.8,4.0,20.85,25.62,779.1,1.83,77.2,13672.0,22.2,72.9,240.0,-6.0,6.0,-0.4,0.06,0.03,0.6,0.34,NORMAL
4942.9,113.9,96.8,3.97,20.85,25.6,779.0,1.79,77.3,13672.0,22.2,72.9,240.0,0.0,-12.0,-0.4,0.03,-0.01,0.3,0.3,NORMAL
4944.8,113.9,96.8,3.98,20.89,25.69,779.1,1.81,77.1,13672.0,22.2,72.9,180.0,0.0,-6.0,-0.4,0.04,0.01,0.8,0.31,NORMAL
4945.1,113.9,96.9,4.01,20.7,25.58,778.8,1.83,77.1,13672.0,22.2,72.9,120.0,54.0,12.0,-0.4,0.07,0.03,0.5,0.36,NORMAL
4940.7,113.9,97.0,3.97,20.86,25.63,778.7,1.76,76.7,13672.0,22.2,72.9,120.0,-36.0,-12.0,-0.3,0.03,-0.04,1.0,0.27,NORMAL
4939.7,114.1,97.0,3.99,20.92,25.7,778.8,1.79,77.2,13672.0,22.2,72.9,180.0,0.0,-6.0,-0.2,0.05,-0.01,0.3,0.29,NORMAL
4940.1,114.1,97.0,3.97,20.92,25.65,778.6,1.83,77.1,13672.0,22.2,72.9,180.0,-12.0,0.0,-0.2,0.03,0.03,0.3,0.26,NORMAL
4941.5,114.1,97.0,3.98,20.82,25.61,779.2,1.84,77.7,13672.0,22.2,72.9,180.0,18.0,0.0,-0.3,0.05,0.04,-0.1,0.31,NORMAL
4942.7,114.1,97.0,3.97,20.82,25.65,778.6,1.8,77.3,13672.0,22.2,72.9,180.0,0.0,-18.0,-0.2,0.03,0.0,-0.1,0.26,NORMAL
5171.8,121.4,100.9,3.94,22.25,26.28,786.1,1.89,82.2,13533.0,25.1,78.2,480.0,12.0,-24.0,-1.6,0.08,0.01,-0.1,0.62,NORMAL
5169.2,121.5,101.0,3.95,22.45,26.32,785.7,1.9,81.9,13533.0,25.1,78.2,480.0,12.0,-18.0,-1.4,0.09,0.02,0.0,0.59,NORMAL
5169.7,121.5,101.0,3.96,22.33,26.32,784.8,1.85,82.0,13533.0,25.1,78.2,420.0,6.0,-18.0,-1.5,0.1,-0.03,-1.1,0.63,NORMAL
5166.9,121.6,101.1,3.93,22.28,26.32,786.1,1.91,82.1,13533.0,25.1,78.2,480.0,12.0,-30.0,-1.4,0.07,0.03,0.0,0.57,NORMAL
5166.0,121.7,101.1,3.93,22.39,26.31,786.3,1.91,82.2,13533.0,25.1,78.2,480.0,-6.0,-18.0,-1.3,0.07,0.03,0.1,0.56,NORMAL
5165.6,121.8,101.2,3.94,22.34,26.29,786.1,1.85,81.9,13533.0,25.1,78.2,480.0,-48.0,-18.0,-1.1,0.08,-0.03,0.4,0.53,NORMAL
5164.6,121.8,101.3,3.93,22.23,26.23,786.0,1.89,82.0,13533.0,25.1,78.2,420.0,18.0,-12.0,-1.2,0.07,0.01,0.1,0.52,NORMAL
5163.7,122.0,101.3,3.94,22.19,26.3,785.7,1.88,81.9,13533.0,25.1,78.2,540.0,-18.0,-6.0,-0.9,0.08,0.0,0.0,0.5,NORMAL
5163.7,122.1,101.4,3.92,22.25,26.32,786.1,1.87,81.8,13533.0,25.1,78.2,480.0,-36.0,-24.0,-0.8,0.05,-0.01,0.5,0.44,NORMAL
5166.9,122.1,101.4,3.92,22.29,26.26,786.1,1.89,81.6,13533.0,25.1,78.2,480.0,24.0,-18.0,-0.8,0.05,0.01,0.9,0.44,NORMAL
5167.0,122.1,101.5,3.91,22.18,26.29,786.2,1.88,82.2,13533.0,25.1,78.2,480.0,-18.0,-24.0,-0.9,0.05,0.0,0.0,0.45,NORMAL
5166.5,122.1,101.5,3.94,22.21,26.33,786.7,1.89,81.8,13533.0,25.1,78.2,420.0,0.0,0.0,-0.8,0.07,0.01,1.1,0.45,NORMAL
5166.3,122.2,101.6,3.91,22.34,26.34,786.2,1.9,82.0,13533.0,25.1,78.2,420.0,0.0,-24.0,-0.8,0.05,0.02,0.3,0.43,NORMAL
5166.6,122.1,101.7,3.93,22.34,26.34,786.2,1.81,81.7,13533.0,25.1,78.2,360.0,-24.0,-18.0,-0.8,0.06,-0.07,0.8,0.43,NORMAL
5167.2,122.2,101.7,3.92,22.32,26.33,785.4,1.85,81.7,13533.0,25.1,78.2,360.0,-36.0,-6.0,-0.7,0.05,-0.03,0.0,0.39,NORMAL
5046.9,100.1,92.8,4.15,27.6,32.65,784.5,1.85,79.5,5382.0,12.6,75.4,-1680.0,30.0,42.0,4.6,-0.24,0.01,-0.3,1.68,NORMAL
